iCode	sName	sPrefab	sIcon	iType	iClass	iParts	iOp01	iFGrade	iPrice	iHP	iSP	iSTR	iAGI	iINT	iVIT	iPATK	iMATK	iPDEF	iMDEF	iCRI	iACRI	iHPRG	iSPRG	iHPST	iRSPC	iACC	iDG	iSBLK	iWBLK	iPPEN	iIMDEF	iRSTN	iRSLC	iRSLP	iRPTF	iRFRZ	iRCTA	iRAB	iIHEAL	iUSL	iDR	fATKI	iMat01	iMat01C	iMat02	iMat02C	iMat03	iMat03C	iMat04	iMat04C	sInfo	sDropInfo
900067006	리엔 귀걸이6	null	earring_01	3	7	7	0	1	100	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000021	5	920000022	5	920000023	5	920000024	5	null	null
900067007	리엔 귀걸이7	null	earring_01	3	7	7	0	1	100	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000025	5	920000026	5	920000027	5	920000028	5	null	null
900067008	리엔 귀걸이8	null	earring_01	3	7	7	0	1	100	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000029	5	920000030	5	920000031	5	920000032	5	null	null
900067009	리엔 귀걸이9	null	earring_01	3	7	7	0	1	100	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000033	5	920000034	5	920000035	5	920000036	5	null	null
900067010	리엔 귀걸이10	null	earring_01	3	7	7	0	1	100	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900068001	리엔 반지1	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000001	5	920000002	5	920000003	5	920000004	5	null	null
900068002	리엔 반지2	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000005	5	920000006	5	920000007	5	920000008	5	null	null
900068003	리엔 반지3	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000009	5	920000010	5	920000011	5	920000012	5	null	null
900068004	리엔 반지4	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000013	5	920000014	5	920000015	5	920000016	5	null	null
900068005	리엔 반지5	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000017	5	920000018	5	920000019	5	920000020	5	null	null
900068006	리엔 반지6	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000021	5	920000022	5	920000023	5	920000024	5	null	null
900068007	리엔 반지7	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000025	5	920000026	5	920000027	5	920000028	5	null	null
900068008	리엔 반지8	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000029	5	920000030	5	920000031	5	920000032	5	null	null
900068009	리엔 반지9	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000033	5	920000034	5	920000035	5	920000036	5	null	null
900068010	리엔 반지10	null	ring_01	3	7	9	0	1	100	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900100001	영웅 승급석	null	Gem_01	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900100002	영웅 돌파석	null	Gem_02	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900100003	영웅 자질석	null	Gem_03	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900100004	영웅 자질승급석	null	Gem_04	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110001	무신 승급석	null	earring_01	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110002	천도구슬	null	Gem_01	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110003	마혈구슬	null	Gem_02	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110004	창만구슬	null	Gem_03	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110005	조석구슬	null	Gem_04	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
900110006	심연구슬	null	Gem_05	11	7	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920000037	5	920000038	5	920000039	5	920000040	5	null	null
910000001	날개 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000011	창궁날개	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000012	암흑날개	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000013	흑조날개	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000014	공작날개	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000015	화룡날개	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000016	악귀날개	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910000017	봉황날개	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001001	망토 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001011	망토 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001012	망토 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001013	망토 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001014	망토 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001015	망토 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001016	망토 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910001017	망토 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002001	탈것 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002011	탈것 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002012	탈것 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002013	탈것 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002014	탈것 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002015	탈것 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002016	탈것 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910002017	탈것 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003001	마법진 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003011	마법진 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003012	마법진 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003013	마법진 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003014	마법진 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003015	마법진 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003016	마법진 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910003017	마법진 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004001	고대무기 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004002	고대무기 승급석2	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004011	고대무기 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004012	고대무기 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004013	고대무기 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004014	고대무기 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004015	고대무기 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004016	고대무기 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910004017	고대무기 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005001	용의피 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005002	용의피 승급석2	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005011	용의피 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005012	용의피 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005013	용의피 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005014	용의피 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005015	용의피 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005016	용의피 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910005017	용의피 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006001	정령 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006011	정령 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006012	정령 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006013	정령 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006014	정령 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006015	정령 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006016	정령 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910006017	정령 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007001	원소마법 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007011	원소마법 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007012	원소마법 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007013	원소마법 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007014	원소마법 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007015	원소마법 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007016	원소마법 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910007017	원소마법 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008001	기전 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008011	기전 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008012	기전 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008013	기전 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008014	기전 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008015	기전 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008016	기전 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910008017	기전 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009001	요정갑옷 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009011	요정갑옷 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009012	요정갑옷 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009013	요정갑옷 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009014	요정갑옷 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009015	요정갑옷 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910009016	요정갑옷 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
